test,predict
449400.0,445018.1271123346
449500.0,632807.133290017
449900.0,610567.4892012402
449950.0,310900.42267551366
449950.0,651946.7091827095
449950.0,490531.29395762365
449999.0,423940.48755490594
450000.0,585911.883345616
450000.0,433199.6772370329
450000.0,506802.74402406625
450000.0,433238.7976925159
450000.0,536335.362214542
450000.0,501304.4858995639
450000.0,674393.0633176314
450000.0,446903.450791901
450000.0,471799.95558495354
450000.0,636610.7427503765
450000.0,399443.1718486594
450000.0,818686.9661963284
450000.0,426900.1537822904
450000.0,481389.17793437093
450000.0,426782.8629849646
450000.0,448298.40973942634
450000.0,379968.41460321285
450000.0,561090.9524790403
450000.0,553794.7764959885
450000.0,649746.478458304
450000.0,410310.0897988854
450000.0,370011.9035470672
450000.0,453169.8901127288
450000.0,493028.0808771262
450000.0,402118.50297145173
450000.0,548979.0101413708
450000.0,439901.4511639727
450000.0,475272.97094700765
450000.0,617662.0169832502
450000.0,896129.8876476726
451000.0,565681.4254597789
451000.0,266309.1072474653
451101.0,525333.1111004222
452000.0,406640.83649326675
452000.0,1141931.5802294277
452000.0,670724.4407085804
452000.0,255106.7481525587
452950.0,396985.22985807434
453000.0,599928.732801144
453000.0,455621.74924817216
453000.0,705658.9147009803
453000.0,622769.0863955282
453000.0,656822.8101922758
453246.0,414643.0497031165
453250.0,493869.4130317196
453500.0,422592.84580239654
454000.0,639399.4872169904
455000.0,591285.1745013949
455000.0,279218.7405908182
455000.0,652153.4413174354
455000.0,596626.754705675
455000.0,431794.7158997124
455000.0,729459.7967107939
455000.0,527615.8132039756
455000.0,433914.3486092156
455000.0,363813.86055507883
455500.0,606150.6609351505
455950.0,513962.17082681414
456000.0,655725.0901707755
456150.0,556432.5191583941
456500.0,539024.7616339214
457000.0,492978.67285287287
457000.0,666402.4619696988
458000.0,470390.3656357564
458000.0,615530.5954835853
459000.0,411813.16471923795
459000.0,489615.47984294686
459000.0,320461.03683778737
459900.0,680807.3235507384
459950.0,384774.6020821715
459990.0,470328.87917348463
459995.0,444488.5558822593
460000.0,688508.2569540758
460000.0,528554.9911886295
460000.0,561487.0192177789
460000.0,498665.3739600098
460000.0,610690.0863188347
460000.0,639526.0289511643
460000.0,591673.3872919502
460000.0,493990.5891332915
460000.0,589843.0564133581
460000.0,501850.2241974715
460000.0,295753.92048559804
461000.0,385423.75265134964
461000.0,479027.3824782567
461000.0,359288.43241422717
461000.0,412552.81206230447
461000.0,705198.2022765223
461100.0,423062.7004021397
462000.0,510067.3370868396
462000.0,540996.2287533311
462500.0,627756.9784345385
463000.0,604070.1655869596
463828.0,743751.4364177287
464000.0,550232.3277120963
464000.0,367136.9054737333
464600.0,415442.7270700764
464950.0,329994.01055140235
465000.0,1238932.126880549
465000.0,490477.3323047934
465000.0,395093.7941010017
465000.0,541411.4801905314
465000.0,401996.9600424925
465000.0,681855.1669251844
465000.0,624796.4673245363
465000.0,667294.4309315635
465000.0,548385.6478384463
465000.0,1151747.7325923527
465000.0,555852.4096911503
465000.0,351658.17377111036
465000.0,622649.0655021621
465250.0,515214.87340345886
465500.0,391913.6691640988
465950.0,396348.7937388867
466000.0,462722.9540762687
467000.0,359347.01826829184
467000.0,519667.7887174962
467500.0,517667.30010248534
467500.0,596594.1248226054
467500.0,291379.7226363616
468000.0,693285.1498392532
468000.0,444763.6787743205
468000.0,538218.4728952693
468000.0,452814.7281793617
469000.0,530021.4605555423
469000.0,460321.6261757631
469000.0,635271.8328588251
469000.0,610860.1688168664
469000.0,251024.40504808165
470000.0,578041.0528420433
470000.0,617438.0184012027
470000.0,660859.9844675111
470000.0,501173.8337434111
470000.0,598522.4489336433
470000.0,364571.73851992097
470000.0,365747.64511676785
470000.0,735715.3947913041
470000.0,473243.9451068705
470000.0,594961.3484595539
470000.0,463993.2806589389
470000.0,536210.4926675791
470000.0,434890.0006561028
470000.0,446730.13706981577
470000.0,712278.2539891973
470950.0,704834.1605001185
471000.0,506624.2299968209
471000.0,684290.5156496931
471000.0,521651.06447927654
471750.0,737072.5069894036
472000.0,773047.1161410073
472217.0,415012.2312479876
472500.0,506015.204498156
473000.0,583790.8438885296
473000.0,366934.3526308229
474000.0,316934.7547367681
474000.0,357661.4884104682
474900.0,657890.9054585528
474900.0,350574.26141451113
474950.0,489812.72679771855
475000.0,460462.327185018
475000.0,537949.5365737183
475000.0,622667.116804176
475000.0,580840.0939713325
475000.0,641593.3172963215
475000.0,568781.1424276512
475000.0,553015.4808560153
475000.0,441727.2216353826
475000.0,305701.7431991035
475000.0,692517.769499694
475000.0,673803.7489698995
475000.0,548136.2972586425
475000.0,288852.6962614013
475000.0,298427.1584603023
475000.0,942255.120394581
475000.0,390868.88602823485
475000.0,277082.5789894713
475000.0,530558.4208472138
475000.0,598644.6309508635
475000.0,450469.68735257164
475000.0,300927.2441171184
475000.0,646437.0929530775
475000.0,250945.15378203895
475000.0,632645.0320098922
475000.0,561283.725952032
475000.0,846429.4511806378
475000.0,635294.2970556552
475000.0,422298.09862306155
475200.0,409015.4626065092
475999.0,503494.1378806345
476000.0,354423.0131745897
476000.0,344845.9806146817
477000.0,445749.81836654525
477000.0,593286.4241860928
477500.0,753529.1395240463
478000.0,652629.8737229872
478830.0,570166.0978929494
479000.0,380507.64046592824
479200.0,514798.2955349926
479500.0,274490.284889292
479950.0,467403.2682252629
479950.0,524031.14511157107
479990.0,415060.8836726295
480000.0,526614.534411436
480000.0,456855.6608130885
480000.0,427194.978089286
480000.0,561490.0851761401
480000.0,402891.4745333558
480000.0,845283.0352946864
480000.0,553433.4597817138
480000.0,487678.45439998526
480000.0,674915.0120644886
480000.0,614903.519260753
480000.0,415660.9331112504
480000.0,636979.0443424676
480000.0,633951.2706031967
480000.0,664300.3981052367
480000.0,701874.4687080355
481000.0,615495.9072870975
481450.0,495179.83168350346
482000.0,614627.8831454832
482000.0,408102.52535168175
482000.0,593899.9556849897
482000.0,440355.7694353489
482500.0,457822.60540226754
482500.0,871124.1855180832
482975.0,642036.0309074381
483000.0,577883.2274768231
484000.0,822515.7727817139
484259.0,468586.52825562656
484950.0,619111.6865853583
484950.0,369403.7702701967
484950.0,450230.31677988265
485000.0,443070.1328132143
485000.0,526952.8603176046
485000.0,534540.8152951524
485000.0,438022.10374898184
485000.0,521866.70484045614
485000.0,409213.7028213125
485000.0,499703.7597184619
485000.0,505760.1463128589
485000.0,338588.7282472821
485000.0,522476.56208186503
485000.0,693783.600695882
485000.0,498996.1582720177
485000.0,339058.83820407744
485000.0,506352.1785988128
485000.0,596250.4393585837
485000.0,523391.7599793626
486000.0,897634.3139314549
486700.0,453085.25987504516
486940.0,656073.5139195537
487275.0,458492.6673505837
487585.0,482814.37032426894
488000.0,483050.52498439886
488000.0,595983.0430380944
488500.0,536533.0881019682
489000.0,504660.044846721
489000.0,457153.56489384454
489950.0,603846.4242648892
490000.0,288200.298917437
490000.0,491144.67360689957
490000.0,552275.5316063212
490000.0,498846.3664659774
490000.0,624543.0611854885
490000.0,665587.2144275466
490000.0,577701.744996354
490000.0,493185.21986932587
490000.0,587269.1986843431
490000.0,731995.6700790217
490000.0,668628.1956368499
490000.0,536874.0452535236
490000.0,598131.8112251088
490000.0,478539.44630003255
490000.0,440998.8238573419
490000.0,479032.7893923847
490600.0,787935.8259304175
492000.0,364442.0522245271
492000.0,625352.2998831291
492500.0,664180.8668166958
492500.0,613404.4321203036
492650.0,628716.1398029318
493000.0,537101.1553028496
493000.0,552527.666938426
494000.0,539003.2584102442
494400.0,526650.2363566151
494900.0,370701.60094902944
494950.0,730062.4935452286
494995.0,479289.16438764613
495000.0,528547.9665649245
495000.0,649301.5464312918
495000.0,645082.8577572303
495000.0,411577.10708235577
495000.0,490508.7152780108
495000.0,479327.3717497811
495000.0,585189.6796927908
495000.0,522824.9325329233
496000.0,507280.9076465517
496500.0,663842.8930091169
497000.0,554927.0919366628
497000.0,452842.7685693186
497950.0,334496.9181253761
498000.0,794626.7066081073
498000.0,380937.88226631377
498000.0,621145.9585135132
498000.0,591708.4753814172
499000.0,457335.89318620786
499000.0,445724.4752848679
499000.0,558055.3938150704
499000.0,702830.4882138772
499000.0,484427.5643761428
499000.0,649929.9917781036
499000.0,345138.7396061029
499000.0,496791.7417887952
499000.0,359604.2363596009
499000.0,445381.04023160785
499000.0,717939.6345860278
499100.0,474795.15049650986
499900.0,675154.5310778217
499950.0,616717.4533586195
499950.0,371188.2781040473
499990.0,465416.6128503494
499990.0,501307.7744604545
500000.0,681327.5133252125
500000.0,466417.5182299176
500000.0,409224.9984273575
500000.0,440115.4411003776
500000.0,724601.5810012696
500000.0,614390.3924957048
500000.0,833395.6060753185
500000.0,472208.7922609048
500000.0,429722.66162808985
500000.0,457153.56489384454
500000.0,1058416.6798607642
500000.0,400358.40245061833
500000.0,397527.81281926297
500000.0,367810.9820980523
500000.0,543790.3607380707
500000.0,356221.227174473
500000.0,633091.683650529
500000.0,697463.0702641867
500000.0,344642.48684642836
500000.0,440187.3919714438
500000.0,400617.5238031335
500000.0,680274.0083823409
500000.0,586404.7042125454
500000.0,668320.3718339438
500000.0,621046.7885123529
500000.0,498278.60185506474
500000.0,555700.79802824
500000.0,699031.9202045798
500000.0,491729.59386513755
500007.0,541544.1703774836
501000.0,443364.24027666356
501000.0,552461.5773290964
502000.0,429937.9718736168
502500.0,477751.32826372795
503000.0,489697.3957761377
503000.0,441267.09985378385
503500.0,374678.5528766271
504200.0,384254.92051276565
504975.0,561206.687543408
505000.0,438643.7140254481
505000.0,471024.497391141
505000.0,438033.36249949224
505000.0,487727.81470022723
505000.0,558145.0380401686
505000.0,462601.85862255003
507000.0,422337.35304006
507000.0,442859.02233676706
507000.0,256837.81904120464
508000.0,294042.9864288932
509000.0,469998.2275913544
509007.0,600328.2204631064
509250.0,591605.0472429227
509900.0,477283.9195081489
509950.0,481566.6111457832
510000.0,695259.8685586834
510000.0,309239.0386969503
510000.0,525909.9003134938
510000.0,611138.9174061539
510000.0,782689.321003736
510000.0,678120.2774722697
510000.0,445480.61428738106
510000.0,525754.7290353114
510000.0,527453.0578242801
510000.0,941264.6065612212
510000.0,484363.2750423141
510000.0,528879.2257690625
510000.0,832101.1213458413
510000.0,418731.0401569884
510000.0,618633.4384643007
510250.0,446663.3027380435
511100.0,375428.8360835742
512000.0,633101.4928878881
512500.0,379866.64779565483
512500.0,608680.3798587583
512500.0,751666.9577463251
513000.0,243495.1545685893
514700.0,446365.4190824805
515000.0,700575.3741101753
515000.0,460991.00629046094
515000.0,501457.1938649565
515000.0,495567.25537801534
515000.0,597166.0318984129
515000.0,806524.9044931466
515000.0,905221.7720037056
515000.0,688413.4214040879
515000.0,374088.65432724264
515000.0,784473.6860248912
515000.0,613708.2127467338
515000.0,618389.3666987838
515000.0,399717.7681867629
515000.0,481739.6071339892
515000.0,861740.9642149899
515055.0,423231.4039077675
515500.0,575527.4331693985
516250.0,727777.8650456667
517000.0,363990.8542775698
517500.0,479103.0474341493
518000.0,627502.6582543999
518000.0,464910.0918982839
518000.0,559812.5724482248
518000.0,531236.3969617179
518000.0,766279.3191243969
518500.0,595275.688406432
519000.0,593038.4227416757
519950.0,513549.1576912608
520000.0,530865.2612050548
520000.0,650290.0362939779
520000.0,840064.469693426
520000.0,726227.4333128715
520000.0,574497.6608233331
520000.0,404519.05853731
520000.0,445022.3952501761
520000.0,556919.5681156293
520000.0,487883.4380280981
521000.0,643844.4856235944
521900.0,730026.9881391153
522000.0,445443.99054478575
522250.0,638869.4161112839
522500.0,567768.5613329113
523000.0,386309.49172748905
523950.0,436195.1171843102
524225.0,622182.0871510701
524400.0,552115.1957838228
524500.0,600104.0791346896
524950.0,365287.61968798004
524950.0,651977.6377397683
525000.0,543990.0084396843
525000.0,566434.3786780937
525000.0,581778.1141699655
525000.0,355048.0478048241
525000.0,471265.22258005105
525000.0,470723.7232069662
525000.0,379484.15140248556
525000.0,320638.0214898158
525000.0,530468.5292431004
525000.0,469396.11100989766
525000.0,581178.4034327073
525000.0,458181.48294249177
525000.0,513790.40205141995
525000.0,427325.95373643003
525000.0,760462.7074426645
525000.0,422862.62799539324
525000.0,450835.435861188
525000.0,545888.5744832158
525000.0,690761.2132925019
525000.0,623161.099360845
525000.0,576227.666449151
525000.0,413286.46824389696
525000.0,579710.2923867302
525000.0,472411.8826251086
525000.0,767519.9669478349
525000.0,710841.2334453585
525000.0,767904.8770387061
525000.0,588028.2900907425
527000.0,582945.8362379475
527700.0,684641.3598684324
527900.0,623537.2653608872
528000.0,922108.8723501386
528000.0,646033.6495527932
528000.0,479135.03448518645
529000.0,759426.6883951407
529000.0,582298.4684247086
529100.0,492395.8700207649
529888.0,634076.1710463744
529950.0,467033.4194071265
529950.0,553525.1231071278
530000.0,835355.8927313779
530000.0,673817.8026973046
530000.0,636760.8889998868
530000.0,553413.4051941214
530000.0,523731.58952355105
530000.0,491300.3188487049
530000.0,319531.78996549174
530000.0,515498.38936840557
530000.0,617964.498838706
530000.0,608202.440753717
530000.0,708893.8230710095
530000.0,625012.5985208265
530000.0,548211.4895899231
530000.0,474227.3203123575
530000.0,418652.29844728764
530000.0,507567.5646183593
530000.0,558716.3764191885
530000.0,548290.8926722966
530000.0,620400.5731293978
531000.0,652514.8343807589
531000.0,558327.8417391973
531155.0,559571.3606195273
531800.0,432825.9178780485
532000.0,478993.9508082764
532500.0,727169.4533355525
533000.0,414768.30065319967
534000.0,399867.52832334023
534000.0,504405.4725607727
534000.0,539026.6108564436
535000.0,775847.4294374939
535000.0,577838.6106109172
535000.0,617407.5675135264
535000.0,555440.9758712398
535000.0,659648.1760980319
535000.0,642719.5380595289
535000.0,580575.4255131241
535000.0,551489.2057992173
535000.0,611244.6957868263
535000.0,729458.7103951667
535000.0,722608.4255344113
535000.0,388293.3786025336
535000.0,424692.90385276265
535000.0,579831.5799271958
535000.0,448033.09916987084
535000.0,558060.3458173564
536000.0,452806.16077880654
536000.0,426933.18252179027
536751.0,439243.57702282816
537000.0,455410.6083350638
537000.0,494105.0336857578
537000.0,428699.7704782225
537250.0,729771.6242801445
537500.0,439025.8649632791
538000.0,603366.9152465193
538000.0,561836.3729849719
538000.0,550443.3757240297
539000.0,522809.74143803027
539000.0,564970.8063130872
539000.0,618081.2118968805
539500.0,661951.2540956279
539900.0,442659.21284976136
539950.0,679909.2674516747
539950.0,615809.5101210428
539950.0,525206.9215731462
540000.0,585707.5609151544
540000.0,476818.1354875248
540000.0,678436.6987048732
540000.0,541574.441327191
540000.0,585431.9999767458
540000.0,649874.763920852
540000.0,518928.5574855879
540000.0,525441.2319173692
540000.0,508284.44634635467
540000.0,484115.00821721274
540000.0,429464.43997019343
540000.0,541698.3071270473
540000.0,484837.948429347
540000.0,583921.0884696096
540000.0,689749.014263317
540000.0,600701.2004231028
540000.0,428293.71170992963
540000.0,685896.9017814845
540000.0,618348.6910678381
540400.0,502547.0922154514
541800.0,736466.539291312
542000.0,491953.5356902238
542000.0,450923.84563740157
542500.0,655078.3722558832
542525.0,498501.66957578715
543000.0,415788.54841382336
543000.0,389158.7902598297
543000.0,563872.5360786365
544000.0,631736.0744663486
544300.0,443269.671696729
544900.0,468880.73737246916
544950.0,483496.84215080366
545000.0,546676.3061192557
545000.0,752870.5381631702
545000.0,668482.8378409548
545000.0,699174.7473889627
545000.0,575048.0215014555
545000.0,726036.4424070148
545000.0,471477.51143195294
545000.0,531198.2414687229
545000.0,767349.0390987871
545000.0,469581.3876006808
545400.0,694331.7808158305
546000.0,258495.00763326045
546000.0,475986.3745777961
546000.0,426837.09593427274
546000.0,413529.28305603843
546200.0,877003.2051327666
546200.0,507640.0103766667
547000.0,510833.01945638563
547500.0,573105.0406823698
548000.0,468582.9196533691
548000.0,426135.57193087135
548000.0,979784.5828957064
548000.0,651361.6578905182
548500.0,324797.11375304405
549000.0,608553.7988142036
549000.0,678136.1640724028
549000.0,342765.0148913134
549000.0,683593.4452334726
549500.0,594311.7188884169
549900.0,649250.7602620348
549900.0,351346.5933951633
549950.0,437126.5877542272
549995.0,371660.1481658146
550000.0,465842.9713700786
550000.0,465413.9579794118
550000.0,846040.3908589091
550000.0,1001662.1953331493
550000.0,723731.4204924218
550000.0,685638.9353056867
550000.0,617298.4848235697
550000.0,616602.4551329939
550000.0,540636.8302522497
550000.0,539585.3702379474
550000.0,707573.9680511979
550000.0,504196.3522356963
550000.0,422037.40674219653
550000.0,612780.7848208258
550000.0,615187.6562508009
550000.0,444859.4623404229
550000.0,921672.4471749356
550000.0,722328.3053330882
550000.0,725381.8245354965
550000.0,591866.5166900642
550000.0,492011.3324978277
550000.0,579720.9660538463
550000.0,377859.87664918695
550000.0,536489.6331928577
550000.0,605454.4625674803
550000.0,860568.6690352345
550000.0,550787.3382965289
550000.0,305986.9773114957
550000.0,757927.9552045064
550000.0,625970.3766941568
550000.0,484056.99175220635
550000.0,631486.4946878869
550000.0,544190.3643119307
550000.0,740753.5879133353
550000.0,891282.315929261
550000.0,1107755.153135865
550000.0,463771.3187610181
550000.0,725458.7479366129
550120.0,636520.059368182
550285.0,488404.22803752404
550500.0,619943.8352113264
551500.0,681786.066876634
552000.0,495625.2630639542
552100.0,430676.1813292168
552500.0,351031.80897910707
552500.0,642106.7472218722
552500.0,725400.140001961
552500.0,473931.94467136916
553000.0,450708.7569511505
554000.0,541920.0560026914
554950.0,467430.7009757301
554950.0,715680.7433805643
555000.0,630110.917528321
555000.0,568415.4179315167
555000.0,660604.9883019002
555000.0,553999.1558556743
555000.0,579844.5347064761
555750.0,233800.64797279797
556000.0,612351.2822540672
556000.0,622693.0882542841
556000.0,600875.652023593
557000.0,781283.0554484762
557500.0,617175.7398675047
557800.0,467436.62435062975
558000.0,606593.8760975143
559000.0,572806.5825844575
559000.0,494626.5835668277
559000.0,558050.4544357508
559000.0,450591.58093582
559000.0,641003.8032329278
559950.0,478043.25385278463
560000.0,729390.6130259065
560000.0,731000.7973048668
560000.0,514502.73239665106
560000.0,873572.0937190503
560000.0,770898.0965004507
560000.0,374462.27141129225
560000.0,792888.5701432163
560000.0,445896.36139089614
560000.0,685516.0403708424
560000.0,571093.9075610647
560000.0,565352.338591936
560000.0,702322.2364701079
561000.0,465205.43962685764
561500.0,655374.8831377337
561500.0,582256.1004707422
563000.0,432563.5741319526
564000.0,509814.17714138236
564000.0,687740.377595908
565000.0,573994.6700726561
565000.0,524472.715103141
565000.0,613984.8724820381
565000.0,549308.017316062
565000.0,561659.3670374313
565000.0,504722.56666610297
565000.0,506369.9629489016
565000.0,704806.3773181019
566000.0,677231.5345512684
567500.0,554067.1388747068
567500.0,480520.496071483
567500.0,722184.1320176153
567500.0,510276.7040991038
568000.0,464975.8428336978
568000.0,427117.5879002474
568000.0,491698.81636551116
568000.0,554993.5193106486
568450.0,693571.2687966125
568500.0,744430.5280843982
569950.0,627129.6724391822
570000.0,659717.3265538262
570000.0,335169.5231138272
570000.0,464651.1796791246
570000.0,708520.7774597974
570000.0,767024.7787133083
570000.0,540511.6836312842
570000.0,1052560.1710501844
570000.0,649572.9836492958
570000.0,684478.4989485107
570000.0,469178.25687004253
570000.0,415035.8043445954
570000.0,672262.1027398594
570000.0,632344.571393853
570000.0,566432.8205407448
571000.0,803973.1584136933
571000.0,494596.7221648367
571000.0,554747.4804337723
571500.0,575901.4447751762
572000.0,479592.02404396236
572000.0,588048.717352977
572500.0,521061.105053192
574000.0,699711.068609166
575000.0,706495.704321282
575000.0,673229.6400882881
575000.0,434863.248636527
575000.0,623488.1796387453
575000.0,411042.5123954024
575000.0,638063.0529459603
575000.0,601460.1985639837
575000.0,734192.2250259621
575000.0,554514.5425587222
575000.0,634644.0629380019
575000.0,500718.021048991
575000.0,643910.0248731216
575000.0,584894.8489456195
575000.0,551493.7413023021
575000.0,584315.9714379124
575000.0,422151.4147577211
575000.0,453914.37094096374
575000.0,593658.3717975309
575000.0,777401.5997622851
575000.0,536830.8888548361
575000.0,585226.4581948314
577000.0,438501.4916846026
577000.0,660700.6666413965
577288.0,715463.9729574034
577500.0,610485.3487799093
577500.0,1001464.9940260481
579000.0,794528.6586249266
579950.0,593528.9228570452
579950.0,485862.87332497723
580000.0,831508.3751453217
580000.0,591569.9908351433
580000.0,816918.8856265293
580000.0,592225.0256228438
580000.0,382539.8798681116
580000.0,449351.96651211753
580000.0,918437.4224114679
580000.0,423104.33159085456
580000.0,525537.0539820539
580000.0,561683.8237297246
580000.0,619515.2161872592
580000.0,896547.8673106739
580000.0,926766.5802824553
580000.0,526038.897403609
580000.0,479013.5722382106
580379.0,594207.4457592871
581000.0,557185.6525723068
582000.0,446710.8164533982
582000.0,677187.3555394374
583000.0,557681.872777381
583000.0,573141.5633337405
583500.0,694286.4573047245
583800.0,596746.8393650837
584950.0,736143.7825378282
585000.0,694907.5142104207
585000.0,710643.5234787446
585000.0,823781.2184066903
585000.0,476380.52623270266
585000.0,528141.902657032
585000.0,728867.2680854676
585000.0,348326.3958292445
585000.0,589750.8605542108
585000.0,546584.6755225211
585000.0,497579.3831955176
585000.0,687699.0241430514
585188.0,629806.636980541
586000.0,631990.0527224252
586500.0,508904.8881912846
587000.0,705110.4737336496
588000.0,653202.9323365958
589000.0,822735.6983523881
589000.0,897930.5102357753
589000.0,602438.6972500356
589000.0,572100.1202014107
589950.0,609864.3485695161
590000.0,864754.1031077402
590000.0,302606.9295957396
590000.0,712600.3234306471
590000.0,798539.7713903077
590000.0,921609.6070587244
590000.0,462733.2266374901
590000.0,473417.58451977
590000.0,806104.8404348306
590000.0,835247.4411146343
590000.0,835029.2868649419
590300.0,513507.6499634469
591000.0,556828.0810011076
591975.0,695181.512859147
592500.0,544336.7212976832
592500.0,530561.9899235088
592500.0,656528.1214504661
593000.0,626518.6801224407
593450.0,653409.7129578851
593567.0,594315.2883853111
593777.0,449599.1277132584
594950.0,756423.870630336
594950.0,541827.7288378906
594950.0,737782.2534951856
595000.0,528958.8246884104
595000.0,725449.406660255
595000.0,452383.95582145266
595000.0,304201.4930931991
595888.0,768863.2220582599
596000.0,630267.8436755221
597000.0,704929.3173869783
597000.0,611326.9980540844
597500.0,638742.3945907718
598000.0,648742.7706792429
598200.0,632162.0928692864
599000.0,645292.4822910475
599000.0,629357.3120110817
599000.0,621968.9236435043
599000.0,439193.8163621789
599000.0,506844.67053661123
599500.0,493745.04816948343
599900.0,668052.1371254493
599950.0,738901.6894576345
600000.0,1366934.1904552337
600000.0,1116669.910233182
600000.0,765627.3692873688
600000.0,1349743.3289055945
600000.0,653500.691732415
600000.0,493881.5131098274
600000.0,415213.449679818
600000.0,805329.9117086977
600000.0,594640.1542659905
600000.0,597031.3249776801
600000.0,823102.2964855246
600000.0,763255.4613332581
600000.0,672528.4712577546
600000.0,412396.5366253592
600000.0,661307.2728122119
600000.0,521823.27877557743
600000.0,397359.05724257324
600000.0,480283.7903439747
600000.0,596259.2971723769
600000.0,880766.8898861501
600000.0,738717.9772727182
600000.0,410696.71694914065
600000.0,578582.8815150401
600600.0,591810.4248527726
601000.0,528365.3378882399
602000.0,760314.2286781892
602000.0,523394.3716885913
602000.0,450563.42570349015
603000.0,589746.367180978
604950.0,540556.8975600787
605000.0,753564.9720268613
605000.0,620456.9260941949
605000.0,346684.96808822546
605000.0,557218.9812622201
605000.0,623273.6039723475
605000.0,1020252.0293594683
605000.0,784456.9329910744
605000.0,692953.508400145
605000.0,622806.1572107002
605000.0,390180.83379681595
605000.0,624150.1073169895
605500.0,891449.210637019
606000.0,585843.2442053696
607000.0,554504.6662414698
607500.0,616031.2380402535
607500.0,737457.08177057
607500.0,511074.4338636454
608000.0,553754.4629527377
608000.0,422031.15148159023
608000.0,560209.1567541258
608700.0,671346.64384316
609000.0,915395.1912119268
610000.0,740986.6856485968
610000.0,576138.3938600263
610000.0,459616.23791302927
610000.0,617893.1527574984
610000.0,683419.2853487357
610000.0,626073.018625929
610000.0,586466.3857148448
610000.0,826960.2252900572
610000.0,435411.7549783727
610000.0,709490.12201769
610360.0,624946.7880705111
610685.0,602314.0164514733
611000.0,590681.4091247367
611206.0,780617.6412034379
612000.0,582461.4578983141
613200.0,682416.0734183686
613500.0,872713.5779961646
614000.0,950337.2561701201
614000.0,901480.833426862
614285.0,659257.6810856285
615000.0,699334.4850240564
615000.0,420358.59942895453
615000.0,702619.4664248442
615000.0,478930.7036625454
615000.0,569291.2184672356
615000.0,561334.7446039133
615000.0,519929.01820678543
615000.0,548920.934082618
615000.0,488909.6762006432
615000.0,382710.4424900701
615000.0,842526.9754905077
616000.0,718797.8011109112
616000.0,821657.0014566388
616500.0,597108.9931297712
616950.0,720430.7665212536
617950.0,665563.015848049
618000.0,482366.15488645714
618000.0,1097078.772573038
618000.0,538465.8151333574
619000.0,626114.0600048797
619000.0,459127.82178021595
619500.0,494663.2866882095
619500.0,593459.1644235579
620000.0,630182.2301607905
620000.0,651959.442620351
620000.0,599889.1935494309
620000.0,936835.2876755912
620000.0,778144.8639837978
620000.0,595711.3184047425
620000.0,510977.54065129254
620000.0,485690.7576002646
620000.0,593318.4505045749
620000.0,576321.9293121519
620000.0,668617.4627692755
620000.0,504056.26395754516
620000.0,807712.7139021419
620000.0,747223.6220243089
620000.0,568192.0310858823
620000.0,612803.012065066
620000.0,639498.0215400411
621000.0,488557.78235380724
621000.0,625337.869740502
622000.0,770224.455482252
622500.0,639558.2571122944
622500.0,440374.3600047268
623000.0,742281.3720012754
623000.0,715606.6427716827
623300.0,1099476.1895741932
625000.0,632031.4553992683
625000.0,522819.00194776896
625000.0,717723.9611884933
625000.0,446972.87329064123
625000.0,543152.1123788059
625000.0,606473.5782542266
625000.0,471255.9608087605
625000.0,449384.65897263866
625000.0,1138667.3432807093
625000.0,605527.4780788999
625000.0,676580.7439859016
625000.0,543730.8394978223
625000.0,585271.5809872057
625000.0,782881.6452572299
625000.0,763101.6426227493
625250.0,555858.7516582217
626000.0,593449.9753000839
626000.0,570874.390304367
626000.0,443975.6881712703
626700.0,539314.3773438884
627000.0,618341.6353713702
628000.0,470610.5099746762
628000.0,604663.0905060424
629000.0,656839.340589473
629800.0,522073.16577004455
629950.0,536747.242543715
630000.0,628859.2112315977
630000.0,1113689.6653175699
630000.0,533682.4183334634
630000.0,825781.93885988
630000.0,1038860.5084237298
630000.0,585540.6500597065
630000.0,177745.453278183
631000.0,532696.6032978175
631500.0,582344.0867489409
632500.0,849271.0827412931
632925.0,872591.983028423
633000.0,948731.9582460113
633000.0,905156.6570782438
633100.0,673109.0508168219
634950.0,837969.8678103546
635000.0,711701.7455789289
635000.0,617319.4644084275
635000.0,485740.1095062131
635000.0,480452.5284901215
635000.0,560633.146663392
635000.0,639518.272385872
635000.0,574667.6115352958
635000.0,621671.0862915479
635000.0,498244.56413571537
635000.0,761066.2376641054
635000.0,768030.7408025097
635000.0,1157173.9085445236
635000.0,562979.1272398653
635000.0,603017.2074297713
635700.0,823108.7093869792
637000.0,499981.4172268184
637250.0,622956.9398183869
638000.0,483214.16311889514
638000.0,593157.3364996901
638000.0,681289.0025743386
638000.0,662574.2462836457
638700.0,502000.3669326976
639000.0,478855.12114089914
639000.0,710181.6935240608
640000.0,418611.04509382974
640000.0,713196.6302557113
640000.0,689142.0461889822
640000.0,409916.7513691839
640000.0,458965.7310010968
640000.0,496350.92698621936
640000.0,830996.7655905979
640000.0,723620.9182424145
640000.0,694716.3724016473
642450.0,521740.22138708364
642860.0,657992.0537763163
643000.0,544064.6296404283
643403.0,822148.133854107
643500.0,654786.6117689218
644500.0,639419.968018393
645000.0,837705.0996040711
645000.0,593936.2410674309
645000.0,725775.438905675
645000.0,457608.7129327785
645000.0,684550.3267946225
645000.0,691326.8099912452
647500.0,490340.9876743965
648000.0,612892.2537548812
648000.0,643990.9916417263
649000.0,1123422.1982707875
649000.0,537596.7473974042
